timestamp,open,high,low,close,volume
2019-10-14, 2.5900, 2.5900, 2.5900, 2.5900, 0
2019-10-11, 2.5900, 2.5900, 2.5900, 2.5900, 0
2019-10-10, 2.5900, 2.5900, 2.5900, 2.5900, 0
2019-10-09, 2.5900, 2.5900, 2.5900, 2.5900, 100
2019-10-08, 2.6000, 2.6000, 2.6000, 2.6000, 100
2019-10-07, 2.6000, 2.6000, 2.6000, 2.6000, 50
2019-10-04, 2.6000, 2.6000, 2.6000, 2.6000, 0
2019-10-03, 2.5500, 2.6000, 2.5500, 2.6000, 516
2019-10-02, 2.7700, 2.7700, 2.7700, 2.7700, 0
2019-10-01, 2.7700, 2.7700, 2.7700, 2.7700, 0
2019-09-30, 2.7700, 2.7700, 2.7700, 2.7700, 400
2019-09-27, 2.8200, 2.8200, 2.8200, 2.8200, 0
2019-09-26, 2.8200, 2.8200, 2.8200, 2.8200, 100
2019-09-25, 2.8200, 2.8200, 2.8200, 2.8200, 0
2019-09-24, 2.8200, 2.8200, 2.8200, 2.8200, 9000
2019-09-23, 2.8200, 2.8200, 2.8200, 2.8200, 200
2019-09-20, 3.0000, 3.0000, 3.0000, 3.0000, 0
2019-09-19, 3.0000, 3.0000, 3.0000, 3.0000, 0
2019-09-18, 3.0000, 3.0000, 3.0000, 3.0000, 0
2019-09-17, 3.0000, 3.0000, 3.0000, 3.0000, 0
2019-09-16, 3.0000, 3.0000, 3.0000, 3.0000, 0
2019-09-13, 3.0000, 3.0000, 3.0000, 3.0000, 0
2019-09-12, 3.0000, 3.0000, 3.0000, 3.0000, 1000
2019-09-11, 2.9700, 2.9700, 2.9000, 2.9100, 14000
2019-09-10, 2.8300, 2.8300, 2.8300, 2.8300, 0
2019-09-09, 2.8300, 2.8300, 2.8300, 2.8300, 700
2019-09-06, 2.7200, 2.7500, 2.7200, 2.7500, 300
2019-09-05, 2.8600, 2.8600, 2.8600, 2.8600, 800
2019-09-04, 2.7200, 2.7200, 2.7200, 2.7200, 0
2019-09-03, 2.7200, 2.7200, 2.7200, 2.7200, 0
2019-08-30, 2.7200, 2.7200, 2.7200, 2.7200, 4000
2019-08-29, 2.7300, 2.7300, 2.7300, 2.7300, 700
2019-08-28, 2.7200, 2.7200, 2.7200, 2.7200, 1400
2019-08-27, 2.6300, 2.6300, 2.6300, 2.6300, 0
2019-08-26, 2.6300, 2.6300, 2.6300, 2.6300, 0
2019-08-23, 2.6300, 2.6300, 2.6300, 2.6300, 0
2019-08-22, 2.6300, 2.6300, 2.6300, 2.6300, 2
2019-08-21, 2.6500, 2.6500, 2.6300, 2.6300, 2100
2019-08-20, 2.7700, 2.7700, 2.7700, 2.7700, 50
2019-08-19, 2.7300, 2.7700, 2.7300, 2.7700, 3800
2019-08-16, 2.5700, 2.5700, 2.5700, 2.5700, 450
2019-08-15, 2.6000, 2.6000, 2.5700, 2.5700, 11300
2019-08-14, 2.7000, 2.7000, 2.7000, 2.7000, 500
2019-08-13, 2.7000, 2.7000, 2.7000, 2.7000, 500
2019-08-12, 2.8500, 2.8500, 2.8500, 2.8500, 300
2019-08-09, 2.8300, 2.8300, 2.8300, 2.8300, 200
2019-08-08, 2.8000, 2.8500, 2.7400, 2.8300, 7500
2019-08-07, 2.8000, 2.8500, 2.7400, 2.8300, 7500
2019-08-06, 2.8000, 2.8500, 2.7400, 2.8300, 7500
2019-08-05, 2.7300, 2.7300, 2.7300, 2.7300, 600
2019-08-02, 2.9200, 2.9300, 2.8800, 2.9300, 3000
2019-08-01, 2.9200, 2.9300, 2.8800, 2.9300, 3000
2019-07-31, 2.7500, 2.7500, 2.7500, 2.7500, 300
2019-07-30, 2.8200, 2.9300, 2.8200, 2.8900, 4400
2019-07-29, 3.5400, 3.5400, 3.5000, 3.5000, 900
2019-07-26, 3.5000, 3.5000, 3.5000, 3.5000, 0
2019-07-25, 3.5400, 3.5400, 3.5000, 3.5000, 900
2019-07-24, 3.5000, 3.5000, 3.5000, 3.5000, 400
2019-07-23, 3.3900, 3.3900, 3.3900, 3.3900, 0
2019-07-22, 3.3900, 3.3900, 3.3900, 3.3900, 722
2019-07-19, 3.3900, 3.3900, 3.3900, 3.3900, 0
2019-07-18, 3.3600, 3.3900, 3.3600, 3.3900, 800
2019-07-17, 3.4600, 3.4600, 3.4600, 3.4600, 100
2019-07-16, 3.4600, 3.4600, 3.4600, 3.4600, 0
2019-07-15, 3.4600, 3.4600, 3.4600, 3.4600, 600
2019-07-12, 3.2200, 3.2200, 3.2200, 3.2200, 1000
2019-07-11, 3.3800, 3.3800, 3.3800, 3.3800, 100
2019-07-10, 3.3800, 3.3800, 3.3800, 3.3800, 9000
2019-07-09, 3.2500, 3.3800, 3.2500, 3.3800, 300
2019-07-08, 3.2600, 3.2600, 3.2600, 3.2600, 0
2019-07-05, 3.2600, 3.2600, 3.2600, 3.2600, 1000
2019-07-03, 3.4300, 3.4300, 3.4300, 3.4300, 0
2019-07-02, 3.4300, 3.4300, 3.4300, 3.4300, 10700
2019-07-01, 3.3700, 3.3700, 3.2100, 3.3700, 900
2019-06-28, 3.3700, 3.3700, 3.3700, 3.3700, 100
2019-06-27, 3.5400, 3.5400, 3.5400, 3.5400, 0
2019-06-26, 3.5400, 3.5400, 3.5400, 3.5400, 100
2019-06-25, 3.5400, 3.5400, 3.5400, 3.5400, 0
2019-06-24, 3.5400, 3.5400, 3.5400, 3.5400, 100
2019-06-21, 3.5400, 3.5400, 3.5400, 3.5400, 3300
2019-06-19, 3.2826, 3.2826, 3.2826, 3.2826, 4250
2019-06-18, 3.4000, 3.4000, 3.4000, 3.4000, 100
2019-06-17, 3.3100, 3.4000, 3.3100, 3.4000, 3800
2019-06-14, 3.3500, 3.3600, 3.3500, 3.3600, 1500
2019-06-13, 3.3400, 3.3500, 3.3400, 3.3500, 600
2019-06-12, 3.3400, 3.3400, 3.3400, 3.3400, 1000
2019-06-11, 3.3400, 3.3400, 3.3400, 3.3400, 0
2019-06-10, 3.3400, 3.3400, 3.3400, 3.3400, 400
2019-06-07, 3.3500, 3.3500, 3.2900, 3.2900, 1500
2019-06-06, 3.2500, 3.2500, 3.2500, 3.2500, 0
2019-06-05, 3.2500, 3.2500, 3.2500, 3.2500, 500
2019-06-04, 3.2799, 3.2799, 3.2500, 3.2500, 600
2019-06-03, 3.1300, 3.1300, 3.1000, 3.1000, 5000
2019-05-31, 3.0400, 3.0400, 3.0400, 3.0400, 0
2019-05-30, 3.0400, 3.0400, 3.0400, 3.0400, 0
2019-05-29, 3.0400, 3.0400, 3.0400, 3.0400, 0
2019-05-28, 3.0400, 3.0400, 3.0400, 3.0400, 0
2019-05-24, 3.0400, 3.0400, 3.0400, 3.0400, 0
2019-05-23, 3.1400, 3.1400, 3.0400, 3.0400, 1300
2019-05-22, 3.2400, 3.2500, 3.2400, 3.2500, 200
2019-05-21, 3.2400, 3.2400, 3.2400, 3.2400, 0
2019-05-20, 3.2800, 3.2800, 3.2400, 3.2400, 600
2019-05-17, 3.1800, 3.1800, 3.1800, 3.1800, 0
2019-05-16, 3.2100, 3.2300, 3.1800, 3.1800, 1700
2019-05-15, 3.1200, 3.2800, 3.1200, 3.2800, 600
2019-05-14, 3.2400, 3.2400, 3.2400, 3.2400, 0
2019-05-13, 3.2400, 3.2400, 3.2400, 3.2400, 0
2019-05-10, 3.2400, 3.2400, 3.2400, 3.2400, 875
2019-05-09, 3.4700, 3.4700, 3.4700, 3.4700, 100
2019-05-08, 3.4250, 3.5000, 3.4250, 3.4700, 7333
2019-05-07, 3.4000, 3.4000, 3.2700, 3.2700, 2717
2019-05-06, 3.5000, 3.5000, 3.4500, 3.4500, 1600
2019-05-03, 3.5500, 3.5500, 3.5500, 3.5500, 0
2019-05-02, 3.5500, 3.5500, 3.5500, 3.5500, 0
2019-05-01, 3.5500, 3.5500, 3.5500, 3.5500, 0
2019-04-30, 3.5500, 3.5500, 3.5500, 3.5500, 200
2019-04-29, 3.5000, 3.5500, 3.5000, 3.5500, 600
2019-04-26, 3.4040, 3.5000, 3.3800, 3.4825, 10448
2019-04-25, 3.4300, 3.4900, 3.4300, 3.4900, 4100
2019-04-24, 3.4300, 3.4300, 3.4300, 3.4300, 100
2019-04-23, 3.4900, 3.4900, 3.4300, 3.4300, 3700
2019-04-22, 3.5000, 3.5000, 3.5000, 3.5000, 0
2019-04-18, 3.5000, 3.5000, 3.5000, 3.5000, 0
2019-04-17, 3.5000, 3.5000, 3.5000, 3.5000, 200
2019-04-15, 3.2900, 3.2900, 3.2900, 3.2900, 0
2019-04-12, 3.2900, 3.2900, 3.2900, 3.2900, 0
2019-04-11, 3.2850, 3.2850, 3.2850, 3.2850, 300
2019-04-10, 3.2900, 3.2900, 3.2900, 3.2900, 0
2019-04-09, 3.2900, 3.2900, 3.2900, 3.2900, 0
2019-04-08, 3.2900, 3.2900, 3.2900, 3.2900, 0
2019-04-05, 3.2900, 3.2900, 3.2900, 3.2900, 200
2019-04-04, 3.2500, 3.2500, 3.2500, 3.2500, 0
2019-04-03, 3.2500, 3.2500, 3.2100, 3.2500, 3100
2019-04-02, 3.3000, 3.3000, 3.3000, 3.3000, 1800
2019-04-01, 3.3100, 3.3100, 3.3100, 3.3100, 100
2019-03-29, 3.2050, 3.2050, 3.0800, 3.0800, 1451
2019-03-28, 3.1500, 3.1500, 3.1500, 3.1500, 0
2019-03-27, 3.1500, 3.1500, 3.1500, 3.1500, 0
2019-03-26, 3.1500, 3.1500, 3.1500, 3.1500, 0
2019-03-25, 3.1500, 3.1500, 3.1500, 3.1500, 0
2019-03-22, 3.1500, 3.1500, 3.1500, 3.1500, 100
2019-03-21, 3.1500, 3.1500, 3.1500, 3.1500, 0
2019-03-20, 3.1500, 3.1500, 3.1500, 3.1500, 0
2019-03-19, 3.1500, 3.1500, 3.1500, 3.1500, 100
2019-03-18, 3.0500, 3.0500, 3.0500, 3.0500, 0
2019-03-14, 3.0500, 3.0500, 3.0500, 3.0500, 2100
2019-03-13, 2.9600, 2.9600, 2.9600, 2.9600, 500
2019-03-12, 2.9300, 2.9300, 2.9300, 2.9300, 0
2019-03-11, 2.9300, 2.9300, 2.9300, 2.9300, 0
2019-03-08, 2.9300, 2.9300, 2.9300, 2.9300, 0
2019-03-07, 2.9300, 2.9300, 2.9300, 2.9300, 0
2019-03-06, 2.9300, 2.9300, 2.9300, 2.9300, 600
2019-03-05, 3.0500, 3.0500, 3.0500, 3.0500, 100
2019-03-04, 3.0500, 3.0500, 3.0500, 3.0500, 100
2019-03-01, 3.0500, 3.0500, 3.0500, 3.0500, 1000
2019-02-28, 3.0800, 3.0800, 3.0800, 3.0800, 232
2019-02-27, 3.0800, 3.0800, 3.0800, 3.0800, 0
2019-02-26, 3.0800, 3.0800, 3.0800, 3.0800, 0
2019-02-25, 3.0825, 3.0825, 3.0825, 3.0825, 1000
2019-02-21, 3.1200, 3.1200, 3.1200, 3.1200, 80
2019-02-20, 3.1200, 3.1200, 3.1200, 3.1200, 0
2019-02-19, 3.1200, 3.1200, 3.1200, 3.1200, 320
2019-02-15, 3.0000, 3.1400, 2.9975, 3.1400, 1463
2019-02-14, 2.8900, 2.8900, 2.8900, 2.8900, 200
2019-02-13, 2.8500, 2.8500, 2.8500, 2.8500, 100
2019-02-12, 2.9500, 2.9500, 2.9500, 2.9500, 300
2019-02-11, 2.8700, 2.8700, 2.8700, 2.8700, 20
2019-02-08, 2.8700, 2.8700, 2.8700, 2.8700, 0
2019-02-07, 2.8700, 2.8700, 2.8700, 2.8700, 0
2019-02-06, 2.8700, 2.8700, 2.8700, 2.8700, 0
2019-02-05, 2.9900, 2.9900, 2.8700, 2.8700, 1300
2019-02-04, 2.9700, 2.9700, 2.9700, 2.9700, 100
2019-02-01, 2.9700, 2.9700, 2.9700, 2.9700, 200
2019-01-31, 2.8800, 2.8900, 2.8100, 2.8100, 2500
2019-01-30, 2.8400, 2.8400, 2.8400, 2.8400, 1000
2019-01-29, 2.7700, 2.7700, 2.7700, 2.7700, 1000
2019-01-28, 2.6000, 2.6000, 2.6000, 2.6000, 900
2019-01-25, 2.5300, 2.5500, 2.5200, 2.5500, 1100
2019-01-24, 2.5900, 2.5900, 2.5900, 2.5900, 0
2019-01-23, 2.5900, 2.5900, 2.5900, 2.5900, 1000
2019-01-18, 2.4900, 2.4900, 2.4900, 2.4900, 0
2019-01-17, 2.4900, 2.4900, 2.4900, 2.4900, 0
2019-01-16, 2.4900, 2.4900, 2.4900, 2.4900, 0
2019-01-15, 2.4900, 2.4900, 2.4900, 2.4900, 700
2019-01-14, 2.5400, 2.5400, 2.5400, 2.5400, 1800
2019-01-11, 2.6700, 2.6700, 2.6700, 2.6700, 0
2019-01-10, 2.6325, 2.6700, 2.5200, 2.6700, 1500
2019-01-09, 2.5600, 2.5600, 2.5600, 2.5600, 0
2019-01-08, 2.5600, 2.5600, 2.5600, 2.5600, 20000
2019-01-07, 2.4700, 2.4700, 2.4700, 2.4700, 0
2019-01-04, 2.4700, 2.4700, 2.4700, 2.4700, 0
2019-01-03, 2.4660, 2.4660, 2.4660, 2.4660, 300
2019-01-02, 2.4560, 2.4560, 2.4560, 2.4560, 96
2018-12-31, 2.3000, 2.4560, 2.3000, 2.4560, 700
2018-12-28, 2.4700, 2.4700, 2.2900, 2.2900, 9532
2018-12-27, 2.8000, 2.8000, 2.8000, 2.8000, 0
2018-12-26, 2.7960, 2.7960, 2.7960, 2.7960, 35
2018-12-24, 2.8000, 2.8000, 2.8000, 2.8000, 0
2018-12-21, 2.8000, 2.8000, 2.8000, 2.8000, 0
2018-12-20, 2.8000, 2.8000, 2.8000, 2.8000, 0
2018-12-18, 2.8000, 2.8000, 2.8000, 2.8000, 0
2018-12-17, 2.8000, 2.8820, 2.7960, 2.7960, 1300
2018-12-14, 2.8000, 2.8000, 2.8000, 2.8000, 0
2018-12-13, 2.8000, 2.8000, 2.8000, 2.8000, 0
2018-12-12, 2.8000, 2.8000, 2.8000, 2.8000, 0
2018-12-11, 2.7950, 2.7950, 2.7950, 2.7950, 40
2018-12-10, 2.8000, 2.8000, 2.8000, 2.8000, 0
2018-12-07, 2.8000, 2.8000, 2.8000, 2.8000, 0
2018-12-06, 2.8200, 2.8200, 2.7950, 2.7950, 722
2018-12-04, 2.8300, 2.8300, 2.8300, 2.8300, 0
2018-12-03, 2.8300, 2.8300, 2.8300, 2.8300, 0
2018-11-30, 2.8300, 2.8300, 2.8300, 2.8300, 0
2018-11-29, 2.8300, 2.8300, 2.8300, 2.8300, 100
2018-11-28, 2.7800, 2.8400, 2.7800, 2.8200, 8200
2018-11-27, 2.6500, 2.6500, 2.6500, 2.6500, 0
2018-11-26, 2.6500, 2.6500, 2.6500, 2.6500, 0
2018-11-21, 2.6500, 2.6500, 2.6500, 2.6500, 0
2018-11-20, 2.6500, 2.6500, 2.6500, 2.6500, 54
2018-11-19, 2.6500, 2.6500, 2.6500, 2.6500, 0
2018-11-16, 2.6500, 2.6500, 2.6500, 2.6500, 0
2018-11-15, 2.7600, 2.7600, 2.6500, 2.6500, 2100
2018-11-14, 2.7800, 2.7800, 2.7800, 2.7800, 0
2018-11-13, 2.7800, 2.7800, 2.7800, 2.7800, 1000
2018-11-12, 2.6400, 2.6400, 2.6400, 2.6400, 200
2018-11-09, 2.8100, 2.8100, 2.8100, 2.8100, 200
2018-11-08, 2.6400, 2.6400, 2.6400, 2.6400, 0
2018-11-07, 2.6400, 2.6400, 2.6400, 2.6400, 300
2018-11-06, 2.5100, 2.5100, 2.5100, 2.5100, 500
2018-11-05, 2.1900, 2.1900, 2.1900, 2.1900, 0
2018-11-02, 2.1900, 2.1900, 2.1900, 2.1900, 1200
2018-11-01, 2.1200, 2.1200, 2.1200, 2.1200, 0
2018-10-31, 2.1200, 2.1200, 2.1200, 2.1200, 0
2018-10-30, 2.1200, 2.1200, 2.1200, 2.1200, 500
2018-10-29, 2.2400, 2.2400, 2.2400, 2.2400, 0
2018-10-26, 2.2400, 2.2400, 2.2400, 2.2400, 300
2018-10-25, 2.2800, 2.2800, 2.2800, 2.2800, 300
2018-10-24, 2.1500, 2.1500, 2.1500, 2.1500, 200
2018-10-23, 2.1600, 2.2000, 2.1200, 2.1200, 3600
2018-10-22, 2.2600, 2.2600, 2.2600, 2.2600, 0
2018-10-19, 2.2600, 2.2600, 2.2600, 2.2600, 1000
2018-10-18, 2.2600, 2.2600, 2.2600, 2.2600, 1200
2018-10-17, 2.1900, 2.1900, 2.1900, 2.1900, 0
2018-10-16, 2.1900, 2.1900, 2.1900, 2.1900, 0
2018-10-15, 2.1900, 2.1900, 2.1900, 2.1900, 0
2018-10-12, 2.2000, 2.2000, 2.1900, 2.1900, 700
2018-10-11, 2.1000, 2.1000, 2.1000, 2.1000, 100
2018-10-10, 2.2300, 2.2300, 2.1600, 2.2300, 1500
2018-10-09, 2.2100, 2.2100, 2.2100, 2.2100, 3
2018-10-08, 2.1200, 2.2100, 2.1200, 2.2100, 1000
2018-10-05, 2.2800, 2.2800, 2.2800, 2.2800, 0
2018-10-04, 2.2800, 2.2800, 2.2800, 2.2800, 0
2018-10-03, 2.2800, 2.2800, 2.2800, 2.2800, 0
2018-10-02, 2.2800, 2.2800, 2.2800, 2.2800, 900
2018-10-01, 2.5000, 2.5100, 2.3400, 2.3400, 5400
2018-09-28, 2.5700, 2.5700, 2.5700, 2.5700, 800
2018-09-27, 2.5000, 2.5000, 2.5000, 2.5000, 40
2018-09-26, 2.5000, 2.5000, 2.5000, 2.5000, 24500
2018-09-25, 2.6000, 2.6000, 2.6000, 2.6000, 0
2018-09-24, 2.6000, 2.6000, 2.6000, 2.6000, 0
2018-09-21, 2.6000, 2.6000, 2.6000, 2.6000, 0
2018-09-20, 2.6000, 2.6000, 2.6000, 2.6000, 0
2018-09-19, 2.6000, 2.6000, 2.6000, 2.6000, 40
2018-09-18, 2.6000, 2.6000, 2.6000, 2.6000, 9
2018-09-17, 2.6000, 2.6000, 2.6000, 2.6000, 0
2018-09-14, 2.7100, 2.7100, 2.6000, 2.6000, 700
2018-09-13, 2.7400, 2.7400, 2.7400, 2.7400, 200
2018-09-12, 2.9000, 2.9000, 2.9000, 2.9000, 300
2018-09-11, 2.9830, 2.9830, 2.9830, 2.9830, 0
2018-09-10, 2.9800, 2.9800, 2.9800, 2.9800, 1900
2018-09-07, 2.8200, 2.8200, 2.8200, 2.8200, 0
2018-09-06, 2.8000, 2.8500, 2.8000, 2.8200, 1300
2018-09-05, 2.8500, 2.8500, 2.8500, 2.8500, 200
2018-09-04, 3.1200, 3.1200, 3.1200, 3.1200, 0
2018-08-31, 3.1200, 3.1200, 3.1200, 3.1200, 0
2018-08-30, 3.1200, 3.1200, 3.1200, 3.1200, 0
2018-08-29, 3.1200, 3.1200, 3.1200, 3.1200, 0
2018-08-28, 3.1200, 3.1200, 3.1200, 3.1200, 2000
2018-08-27, 3.0900, 3.1000, 3.0100, 3.0100, 5000
2018-08-24, 3.0400, 3.0400, 2.9400, 2.9400, 3800
2018-08-23, 2.8400, 2.9400, 2.8400, 2.9400, 3000
2018-08-22, 2.8000, 2.8000, 2.8000, 2.8000, 0
2018-08-21, 2.8000, 2.8000, 2.8000, 2.8000, 1000
2018-08-20, 2.7000, 2.7300, 2.7000, 2.7300, 900
2018-08-17, 2.6100, 2.6100, 2.6100, 2.6100, 0
2018-08-16, 2.6100, 2.6100, 2.6100, 2.6100, 0
2018-08-15, 2.6100, 2.6100, 2.6100, 2.6100, 0
2018-08-14, 2.6100, 2.6100, 2.6100, 2.6100, 6400
2018-08-13, 2.7200, 2.7200, 2.6400, 2.6400, 4200
2018-08-10, 2.7900, 2.7900, 2.7900, 2.7900, 0
2018-08-09, 2.7900, 2.7900, 2.7900, 2.7900, 0
2018-08-08, 2.7900, 2.7900, 2.7900, 2.7900, 0
2018-08-07, 2.7900, 2.7900, 2.7900, 2.7900, 50
2018-08-06, 2.7900, 2.7900, 2.7900, 2.7900, 0
2018-08-03, 2.7900, 2.7900, 2.7900, 2.7900, 0
2018-08-02, 2.7900, 2.7900, 2.7900, 2.7900, 0
2018-08-01, 2.7900, 2.7900, 2.7900, 2.7900, 10
2018-07-31, 2.7900, 2.7900, 2.7900, 2.7900, 100
2018-07-30, 2.7300, 2.7300, 2.7300, 2.7300, 0
2018-07-27, 2.7300, 2.7300, 2.7300, 2.7300, 0
2018-07-26, 2.7300, 2.7300, 2.7300, 2.7300, 0
2018-07-25, 2.7300, 2.7300, 2.7300, 2.7300, 35
2018-07-24, 2.7300, 2.7300, 2.7300, 2.7300, 900
2018-07-23, 2.7200, 2.7200, 2.7200, 2.7200, 0
2018-07-20, 2.7200, 2.7200, 2.7200, 2.7200, 200
2018-07-19, 2.6400, 2.6400, 2.6400, 2.6400, 0
2018-07-18, 2.6400, 2.6400, 2.6400, 2.6400, 0
2018-07-17, 2.6400, 2.6400, 2.6400, 2.6400, 0
2018-07-16, 2.6400, 2.6400, 2.6400, 2.6400, 5
2018-07-13, 2.6400, 2.6400, 2.6400, 2.6400, 0
2018-07-12, 2.6400, 2.6400, 2.6400, 2.6400, 0
2018-07-11, 2.6400, 2.6400, 2.6400, 2.6400, 0
2018-07-10, 2.6400, 2.6400, 2.6400, 2.6400, 0
2018-07-09, 2.6400, 2.6400, 2.6400, 2.6400, 100
2018-07-06, 2.6300, 2.6300, 2.6300, 2.6300, 0
2018-07-05, 2.6300, 2.6300, 2.6300, 2.6300, 200
2018-07-03, 2.6200, 2.6300, 2.6200, 2.6300, 900
2018-07-02, 2.6400, 2.6400, 2.6300, 2.6300, 600
2018-06-29, 2.6500, 2.6500, 2.6500, 2.6500, 0
2018-06-28, 2.6500, 2.6500, 2.6500, 2.6500, 100
2018-06-27, 2.7100, 2.7400, 2.7000, 2.7400, 3200
2018-06-26, 2.7500, 2.7500, 2.7300, 2.7300, 500
2018-06-25, 2.9800, 2.9800, 2.9800, 2.9800, 0
2018-06-22, 3.0500, 3.0500, 2.9800, 2.9800, 400
2018-06-21, 2.7700, 2.7700, 2.7700, 2.7700, 110
2018-06-20, 2.8100, 2.8100, 2.7700, 2.7700, 5600
2018-06-19, 3.0000, 3.0000, 3.0000, 3.0000, 0
2018-06-18, 3.0000, 3.0000, 3.0000, 3.0000, 5
2018-06-15, 2.9400, 3.0000, 2.9400, 3.0000, 800
2018-06-14, 3.0100, 3.0100, 3.0100, 3.0100, 0
2018-06-13, 3.0000, 3.0100, 3.0000, 3.0100, 1100
2018-06-12, 3.1700, 3.1700, 2.9900, 3.0300, 400
2018-06-11, 2.9600, 3.1600, 2.9600, 3.1600, 4800
2018-06-08, 3.1000, 3.1000, 2.9900, 3.0200, 3000
2018-06-07, 3.1100, 3.1100, 3.1100, 3.1100, 400
2018-06-06, 3.1000, 3.2200, 3.1000, 3.2000, 3400
2018-06-05, 3.1100, 3.1100, 3.1100, 3.1100, 1000
2018-06-04, 3.1200, 3.1200, 3.1200, 3.1200, 0
2018-06-01, 3.1200, 3.1200, 3.1200, 3.1200, 0
2018-05-31, 3.1200, 3.1200, 3.1200, 3.1200, 300
2018-05-30, 3.1400, 3.1400, 3.1400, 3.1400, 200
2018-05-29, 3.1000, 3.1200, 3.1000, 3.1200, 2100
2018-05-25, 3.1600, 3.1600, 3.1600, 3.1600, 800
2018-05-24, 3.2500, 3.3340, 3.1900, 3.3340, 1842
2018-05-23, 3.3400, 3.3400, 3.3400, 3.3400, 200
2018-05-22, 3.3600, 3.3600, 3.2600, 3.3400, 4400
2018-05-21, 3.2500, 3.2500, 3.2500, 3.2500, 100
2018-05-18, 3.2100, 3.3600, 3.2100, 3.2200, 1400
2018-05-17, 3.3800, 3.3800, 3.3800, 3.3800, 700
2018-05-16, 3.2900, 3.3400, 3.2900, 3.3400, 2300
2018-05-15, 3.2800, 3.2800, 3.2800, 3.2800, 0
2018-05-14, 3.2800, 3.2800, 3.2800, 3.2800, 19
2018-05-11, 3.2800, 3.2800, 3.2800, 3.2800, 0
2018-05-10, 3.2800, 3.2800, 3.2800, 3.2800, 0
2018-05-09, 3.2800, 3.2800, 3.2800, 3.2800, 300
2018-05-08, 3.2400, 3.2400, 3.2200, 3.2200, 1300
2018-05-07, 3.2400, 3.2400, 3.2400, 3.2400, 1200
2018-05-04, 3.3300, 3.3300, 3.3300, 3.3300, 300
2018-05-03, 3.3700, 3.4400, 3.3700, 3.4400, 5300
2018-05-02, 3.5100, 3.5100, 3.5100, 3.5100, 300
2018-05-01, 3.4700, 3.4700, 3.4000, 3.4500, 4900
2018-04-30, 3.5200, 3.5200, 3.5200, 3.5200, 1300
2018-04-27, 3.3000, 3.3000, 3.3000, 3.3000, 14800
2018-04-26, 3.3000, 3.3000, 3.3000, 3.3000, 5000
2018-04-25, 3.1600, 3.2900, 3.1600, 3.2900, 4100
2018-04-24, 3.2600, 3.2600, 3.2500, 3.2500, 800
2018-04-23, 3.3300, 3.3700, 3.3000, 3.3400, 1800
2018-04-20, 3.3300, 3.3300, 3.3300, 3.3300, 600
2018-04-19, 3.2500, 3.2500, 3.2500, 3.2500, 400
2018-04-18, 3.3400, 3.3400, 3.3400, 3.3400, 0
2018-04-17, 3.3000, 3.3400, 3.3000, 3.3400, 1600
2018-04-16, 3.3000, 3.3000, 3.3000, 3.3000, 0
2018-04-13, 3.3100, 3.3100, 3.3000, 3.3000, 1400
2018-04-12, 3.2900, 3.2900, 3.2900, 3.2900, 500
2018-04-11, 3.2400, 3.2400, 3.2400, 3.2400, 500
2018-04-10, 3.4400, 3.4700, 3.4400, 3.4700, 1300
2018-04-09, 3.3900, 3.4200, 3.3900, 3.4200, 2000
2018-04-06, 3.1500, 3.3800, 3.1500, 3.3800, 4800
2018-04-05, 3.1000, 3.1000, 3.1000, 3.1000, 200
2018-04-04, 3.0600, 3.0600, 3.0600, 3.0600, 200
2018-04-03, 3.1500, 3.1500, 3.1500, 3.1500, 700
2018-04-02, 3.1700, 3.1700, 3.1700, 3.1700, 400
2018-03-29, 3.2000, 3.2000, 3.2000, 3.2000, 1200
2018-03-28, 3.0800, 3.0800, 3.0800, 3.0800, 0
2018-03-27, 3.1700, 3.1900, 3.0800, 3.0800, 4000
2018-03-26, 3.2100, 3.2100, 3.1800, 3.1800, 1000
2018-03-23, 3.1900, 3.1900, 3.1900, 3.1900, 300
2018-03-22, 3.3600, 3.3700, 3.2500, 3.2500, 1400
2018-03-21, 3.3700, 3.3700, 3.3700, 3.3700, 900
2018-03-20, 3.1700, 3.1700, 3.1700, 3.1700, 2200
2018-03-19, 3.1000, 3.1800, 3.1000, 3.1700, 800
2018-03-16, 3.1600, 3.1600, 3.1600, 3.1600, 0
2018-03-15, 3.1600, 3.1600, 3.1600, 3.1600, 0
2018-03-14, 3.1600, 3.1600, 3.1600, 3.1600, 1000
2018-03-13, 3.1500, 3.1800, 3.1500, 3.1800, 400
2018-03-12, 3.1500, 3.1500, 3.1500, 3.1500, 500
2018-03-09, 3.1200, 3.1200, 3.1200, 3.1200, 1500
2018-03-08, 3.1200, 3.1200, 3.1200, 3.1200, 0
2018-03-07, 3.1000, 3.1200, 3.1000, 3.1200, 1600
2018-03-06, 3.1200, 3.1300, 3.0600, 3.1000, 6800
2018-03-05, 3.0600, 3.0600, 3.0600, 3.0600, 1000
2018-03-02, 3.0300, 3.0300, 3.0300, 3.0300, 9
2018-03-01, 3.0300, 3.0300, 3.0300, 3.0300, 400
2018-02-28, 3.1200, 3.1200, 3.1200, 3.1200, 1000
2018-02-27, 3.1200, 3.1200, 3.1200, 3.1200, 600
2018-02-26, 3.1275, 3.1275, 3.1275, 3.1275, 0
2018-02-23, 3.1300, 3.1300, 3.1300, 3.1300, 50
2018-02-22, 3.1275, 3.1275, 3.1275, 3.1275, 0
2018-02-21, 3.1700, 3.1700, 3.0300, 3.1300, 3000
