_type,about,category,datePublished,description,image._type,image.thumbnail._type,image.thumbnail.contentUrl,image.thumbnail.height,image.thumbnail.width,mentions,name,provider,url
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/1a92f3fa-61f9-4e89-b606-40c945cf18d1', 'name': 'Atlanta'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/e64739cb-b095-7d07-76eb-c3efab1c4ddf', 'name': 'Trailer'}]",,2021-04-05T03:09:00.0000000Z,That heifer was really mooo-ving. A cow that escaped from its trailer on a highway outside Atlanta stopped traffic for over an hour until it was corralled. According to the Dunwoody Police ...,,,,,,,Cow ties up traffic in Atlanta suburb after escaping from trailer,"[{'_type': 'Organization', 'name': 'New York Daily News'}]",https://www.nydailynews.com/news/national/ny-cow-dunwoody-escape-from-trailer-20210404-txb4tftaqfaejemy2p26lr2zvi-story.html
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/9bbc9c72-1bf1-4ef6-b66d-a6cdef70f4f3', 'name': 'Tennessee'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/797911d5-72cc-1917-c633-65a9cc37973b', 'name': 'LGBT'}]",Politics,2021-04-06T18:33:00.0000000Z,"Some Tennessee religious leaders are urging lawmakers to stop passing anti-LGBTQ bills, as senators advance a bill that would require teachers to notify parents before teaching kids about LGBTQ ...",,,,,,,Tenn. pastors urge lawmakers to reject anti-LGBTQ bills: ‘Our calling as Christians is to love our neighbors as ourselves’,"[{'_type': 'Organization', 'name': 'New York Daily News'}]",https://www.nydailynews.com/news/national/ny-tennessee-pastors-urge-lawmakers-stop-anti-lgbtq-bills-love-our-neighbors-20210406-w7hucpprjbe7dityixywdtnnz4-story.html
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/50313d34-f831-c1ab-7b27-e566619219b5', 'name': 'The Trump Organization'}]",,2021-04-08T08:32:00.0000000Z,"Ronald Fischetti, who’s long practiced criminal law in New York City, was hired by the company earlier this week, said Alan Futerfas, another attorney for the Trump Organization. “I am so ...",,,,,,,Trump Organization hires criminal defense lawyer for Manhattan DA probe,"[{'_type': 'Organization', 'name': 'New York Daily News'}]",https://www.nydailynews.com/news/politics/ny-trump-organization-hires-criminal-lawyer-20210408-rouyqp52rffizf22neoufngqmy-story.html
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/5fefdae8-5f14-56c8-1963-80ee499a5301', 'name': 'Cadillac'}]",,2021-04-05T20:13:00.0000000Z,GM maintains the Lyriq should go at least 300 miles on a single charge. Whether it can take the fight to the Tesla Model X and so many other luxury SUVs competing for a very small sliver of the ...,,,,,,,Cadillac Lyriq electric SUV hits the road for prototype testing,"[{'_type': 'Organization', 'name': 'CNET'}]",https://www.cnet.com/roadshow/news/cadillac-lyriq-electric-suv-prototype-testing/
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/a8dbcd8f-fe22-fdb9-ca9d-f5c9f877a181', 'name': 'Walmart'}]",US,2021-04-08T20:08:00.0000000Z,"A 63-year-old Ohio man is accused of stealing $124,000 worth of gift cards from the West Virginia Walmart where he worked. Federal prosecutors claim that Kenneth Werkau stole and activated those ...",,,,,,,63-year-old Walmart worker accused of stealing $124K in gift cards,"[{'_type': 'Organization', 'name': 'New York Daily News'}]",https://www.nydailynews.com/news/national/ny-walmart-gift-cars-theft-20-years-124-thousand-dollars-20210408-4avtyge43rfrbb4fwqmphqvcwe-story.html
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/5bea1a7a-abd6-5fad-653e-5ce3eeb11cb7', 'name': 'Harris County'}]",Politics,2021-04-05T01:06:00.0000000Z,HOUSTON — Harris County is changing the way residents cast their ballots in upcoming elections. Harris County Elections officials unveiled a new state-of-the-art touchscreen voting system they ...,,,,,,,New Harris County voting machines provide backup paper ballots,"[{'_type': 'Organization', 'name': 'KHOU 11'}]",https://www.khou.com/article/news/politics/new-harris-county-voting-machines/285-77d60321-c753-4c01-b00f-b88797568be5
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/79464325-4ebf-5477-3c6f-975a3cb4d4a4', 'name': 'Michael Bloomberg'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/7b5e3d88-2ecc-c1d0-0c6d-339aa1d213bd', 'name': 'Burn'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/49eefe47-bac4-a67c-cf1b-2f5749f9a6d0', 'name': 'Fake?'}]",Business,2021-04-07T08:28:00.0000000Z,"It took a while to notice, but Tyson Foods Inc. eventually realized late last year that more than 200,000 of its cattle seemed to have gone missing on a Washington state ranch. It turns out that ...",,,,,,,Futures Trader Burns Tyson With $200 Million Loss on Fake Cattle,"[{'_type': 'Organization', 'name': 'Bloomberg'}]",https://www.bloomberg.com/news/articles/2021-04-06/non-existent-cattle-cost-tyson-200-million-at-bankrupt-ranch
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/b94cb722-eaf4-044a-af04-05192c395bdb', 'name': 'Tchotchke'}]",Health,2021-04-10T13:33:00.0000000Z,"Photographs of people getting triumphantly vaccinated against COVID-19 are all over social networks, as are announcements of upcoming appointments, first and second injections, and how well (or ...",,,,,,,Celebrate your COVID vaccination with these off-the-wall tchotchkes,"[{'_type': 'Organization', 'name': 'The Verge'}]",https://www.theverge.com/22375608/covid-vaccination-pandemic-etsy
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/b5f5c0f4-6703-5960-d755-9c6bc40a7f09', 'name': 'BMW M5'}]",,2021-04-03T17:44:00.0000000Z,"Fuel economy is unchanged for 2021, ringing up at 15 miles per gallon city, 21 mpg highway and 17 mpg combined on premium gas. Moving inside, the M5 upgrades to BMW's latest iDrive 7 infotainment ...",,,,,,,"2021 BMW M5 review: Ahh, that's better","[{'_type': 'Organization', 'name': 'CNET'}]",https://www.cnet.com/roadshow/reviews/2021-bmw-m5-review/
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/424cb54b-41a3-c86b-d8e0-3ecef5609ce8', 'name': 'Netflix'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/c97077ce-76bc-bbdc-1a83-814afd9ee86a', 'name': 'Pixel'}]",ScienceAndTechnology,2021-04-09T18:04:00.0000000Z,"Some Pixel 5 owners are apparently experiencing a bug with Google’s Widevine DRM platform that’s causing their phones to only play back Netflix videos in standard definition, instead of the ...",,,,,,,Some Pixel 5 users can’t stream Netflix in HD because of a DRM issue,"[{'_type': 'Organization', 'name': 'The Verge'}]",https://www.theverge.com/2021/4/9/22375527/pixel-5-users-hd-netflix-drm-widevine-issue-firmware-fix
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/84604bc7-2c47-4f8d-8ea5-b6ac8c018a20', 'name': 'Georgia'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/1ddb13bb-3b8e-1cbd-0b36-8d6333a539c0', 'name': 'Trans woman'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/8c4e9b5c-1512-d59f-4050-35d296470d49', 'name': 'Transfer'}]",US,2021-04-09T03:49:00.0000000Z,"A trans woman being held in a men’s prison in Georgia is asking a federal judge to transfer her to a women’s facility to protect her health and safety. Ashley Diamond, a 44-year-old Black ...",,,,,,,Trans woman held in men’s prison in Georgia seeks transfer to women’s facility; says she’s been sexually assaulted 16 times,"[{'_type': 'Organization', 'name': 'New York Daily News'}]",https://www.nydailynews.com/news/national/ny-ashley-diamond-black-trans-woman-georgia-transfer-sexual-assault-retaliation-20210409-cpeag2eaizg6rek3srjxxcrwlq-story.html
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/17d29690-e063-1d05-d9ff-fac9b501d7e3', 'name': 'Official'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/7f331dd4-0d7d-deb0-28ea-d472fd4bd5ba', 'name': 'Jet'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/495a377a-188f-6be6-716d-384641a4a186', 'name': 'Supersonic speed'}]",,2021-04-07T14:54:00.0000000Z,American government officials may soon be flying faster than the speed of sound. Jet maker Exosonic has released the first renderings of an interior designed for top-level government officials ...,,,,,,,Our Top Government Officials May Soon Fly in This Plush Supersonic Jet,"[{'_type': 'Organization', 'name': 'Robb Report'}]",https://robbreport.com/motors/aviation/supersonic-jet-interior-highest-government-officials-1234606002/
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/aa3fbf6e-4779-eb7a-7fac-c4cef572c279', 'name': 'Alfa Romeo'}]",,2021-04-09T00:11:00.0000000Z,"Alfa Romeo doesn't have the most diverse product line right now, and by that, I mean it produces two models: the Giulia sedan and the Stelvio SUV. What it needs right now is another model, perhaps ...",,,,,,,"Alfa Romeo boss delays Tonale crossover, demanding 'better performance'","[{'_type': 'Organization', 'name': 'CNET'}]",https://www.cnet.com/roadshow/news/alfa-romeo-tonale-suv-delayed-better-performance/
NewsArticle,,,2021-04-06T00:00:00.0000000Z,Stream It thinks it can make the Tesla Cybertruck even more cutting-edge ... look no further than the structure’s slide-out solar roof panels. Though the Cybertruck is still a year or two ...,,,,,,,"This Sleek, Solar-Powered Pop-Up Camper Adds a Shower, Kitchen and Office to Your Tesla Cybertruck","[{'_type': 'Organization', 'name': 'Robb Report'}]",https://robbreport.com/motors/cars/tesla-cyberruck-pop-up-cyberlandr-camper-shell-1234605814/
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/b14a5dd9-544f-0717-21a1-0317e3835f6c', 'name': 'Texas Senate, District 7'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/00a23ccd-3344-461c-8b9f-c2bb55be5815', 'name': 'Texas'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/5e00ddc3-bb67-a2c7-702a-929095be2f19', 'name': 'Bill'}]",,2021-04-08T18:41:00.0000000Z,"AUSTIN, Texas — (The Texas Tribune) — Senate Republicans on Thursday cleared the way for new, sweeping restrictions to voting in Texas that take particular aim at forbidding local efforts ...",,,,,,,"Texas Senate advances bill limiting how and when voters can cast ballots, receive mail-in voting applications","[{'_type': 'Organization', 'name': 'KHOU 11'}]",https://www.khou.com/article/news/politics/texas-senate-advance-bill-7-limiting-how-and-when-voters-can-cast-ballots/285-1ce5d93f-31f3-4aa1-90a4-f6875ca7e915
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/eb25e9f1-12f3-034c-d166-7d9acb6f8127', 'name': 'Extremist Groups'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/3f731949-465d-b9ef-944f-4acaf5e2a73e', 'name': 'Stroller'}]",,2021-04-05T03:49:00.0000000Z,"CNN's Pamela Brown and Devin Burghart, the head of the Institute for Research and Education on Human Rights, discuss a New York Times article about far-right extremist groups pivoting their focus ...",,,,,,,Research exec: Far-right groups pushing vaccine as 'mark of the beast',"[{'_type': 'Organization', 'name': 'CNN'}]",https://www.cnn.com/videos/media/2021/04/05/far-right-extremist-groups-shift-vaccine-misinformation-burghart-intv-nr-vpx.cnn
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/b59d847c-ce03-05d7-6242-517f19549b8c', 'name': 'Aaron Rodgers'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/4ba9287f-b2f3-49f6-a4b3-2e09fc094fd7', 'name': 'Jeopardy!'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/d1f03c6b-7390-ad9d-35fb-7a628f8c3fb0', 'name': 'Guest host'}]",Sports,2021-04-07T07:29:00.0000000Z,"The most memorable moment of Green Bay Packers quarterback Aaron Rodgers’ debut as Jeopardy! guest host came, naturally, in the form of a question. Stumped by the Final Jeopardy clue about Fred ...",,,,,,,Aaron Rodgers Could Actually Be the Next Host of Jeopardy!,"[{'_type': 'Organization', 'name': 'Slate'}]",https://slate.com/culture/2021/04/aaron-rodgers-promising-debut-as-jeopardy-guest-host.html
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/f39b29ec-05ee-d6cb-3070-ddaa0fb00ee0', 'name': 'Google'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/9b8a1aeb-1931-a0d2-dd5c-50d79ff3d57f', 'name': 'Hate speech'}]",ScienceAndTechnology,2021-04-09T18:47:00.0000000Z,"Google says it has blocked several terms associated with hate speech from being used as ad keywords on YouTube videos. The move follows a report by The Markup, which found that advertisers could ...",,,,,,,Google updates YouTube ad targeting terms to remove hate speech,"[{'_type': 'Organization', 'name': 'The Verge'}]",https://www.theverge.com/2021/4/9/22375702/google-updates-youtube-ad-targeting-hate-speech
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/c949fbe1-2797-0b32-0da3-69208b0ceaaf', 'name': 'Drive'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/32da1fe8-6bb5-f40e-e008-82becf7ef390', 'name': 'Québec'}]",,2021-04-24T22:27:13.0000000Z,The Tesla Owners Club of the Quad Cities held a “Drive Electric” event at the Freight House Market Saturday morning to promote clean driving in honor of Earth Day. About a dozen electric cars were on display for people to learn about the benefits of EV cars and test drive them.,ImageObject,ImageObject,https://www.bing.com/th?id=OVFT.CTZ-1gLDuE_sZQLazWs32C&pid=News,367,700,"[{'_type': 'Thing', 'name': 'Drive'}, {'_type': 'Thing', 'name': 'Québec'}, {'_type': 'Thing', 'name': 'Electricity'}]",QC Tesla owners hold ‘Drive Electric’ event in honor of Earth Day,"[{'_type': 'Organization', 'name': 'Davenport-R Island-Moline KWQC on MSN.com', 'image': {'_type': 'ImageObject', 'thumbnail': {'_type': 'ImageObject', 'contentUrl': 'https://www.bing.com/th?id=AR_0cfcddaa71cae000b74e3bf52bc84d78&pid=news'}}}]",https://www.msn.com/en-us/autos/news/qc-tesla-owners-hold-drive-electric-event-in-honor-of-earth-day/ar-BB1g0Yrt
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/9cec1ad2-91b5-1585-e8b3-935fcd91d29e', 'name': 'Goldman Sachs'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/c5ad466d-fd68-f389-4727-7f3b9daaebf6', 'name': 'Bloomberg L.P.'}]",,2021-04-05T11:27:00.0000000Z,"Almost six months after Goldman Sachs Group Inc. recommended shorting the dollar, it’s calling it quits on the trade. In a note titled “tactical retreat,” Goldman’s currency team closed ...",,,,,,,Goldman Axes Short Dollar Call as U.S. Yields Spoil Bet,"[{'_type': 'Organization', 'name': 'Bloomberg'}]",https://www.bloomberg.com/news/articles/2021-04-05/goldman-axes-short-dollar-call-as-higher-u-s-yields-spoils-bet
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/00a23ccd-3344-461c-8b9f-c2bb55be5815', 'name': 'Texas'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/fd2cce31-5c41-4b44-bd99-edd028681107', 'name': 'Shot'}]",US,2021-04-10T16:44:00.0000000Z,A three-year-old boy managed to get his hands on a gun and fatally shoot his infant sibling despite the fact that several adults were inside the Texas apartment when the incident unfolded ...,,,,,,,"Infant fatally shot by 3-year-old brother inside Texas apartment, police say","[{'_type': 'Organization', 'name': 'New York Daily News'}]",https://www.nydailynews.com/news/national/ny-infant-shot-three-year-old-20210410-fllrd5dh2zcpbj4tmk5jgzmdvu-story.html
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/020da8fb-31f7-7aeb-dea0-480ae98792d0', 'name': 'General Motors'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/b09a01ed-cc2b-fdee-1e94-5f5a5d1c0a3c', 'name': 'The Motley Fool'}]",,2021-04-03T13:46:00.0000000Z,"Companies like General Motors and Volkswagen are winning plaudits for their electric vehicle prowess, and shares of GM are outperforming Tesla (NASDAQ:TSLA) by 45 percentage points year to date.",,,,,,,Why General Motors Stock Climbed Higher in March,"[{'_type': 'Organization', 'name': 'The Motley Fool'}]",https://www.fool.com/investing/2021/04/02/why-general-motors-stock-climbed-higher-in-march/
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/dd815026-b12e-4a8a-9ce3-b4bda4ad9cf3', 'name': 'NW'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/99cd2659-504a-36b2-d9ce-16305d80c2ed', 'name': 'KTRK-TV'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/ad99c262-d92e-4e88-87f7-5c66752fec36', 'name': 'Houston'}]",,2021-04-06T21:30:00.0000000Z,"HOUSTON, Texas (KTRK) -- A 15-year-old was shot Friday afternoon in northwest Houston during what police are describing as ""an exchange of gunfire."" It happened around 5:20 p.m. at the Miami ...",,,,,,,"15-year-old boy shot during gun battle at NW Houston apartment complex, HPD says","[{'_type': 'Organization', 'name': 'abc13.com'}]",https://abc13.com/15-year-old-shot-houston-texas-shooting-teen-kempwood-miami-gardens-apartment-shootings-northwest/10451088/
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/ca91937c-3761-267b-ee4f-836cfe3baaf1', 'name': 'Beer, Khyber Pakhtunkhwa'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/eb0f0de9-0562-5578-6135-164ab4ed7cb1', 'name': 'Active Citizen Project'}]",,2021-04-09T06:24:00.0000000Z,CBI questions ACP cited by Param Bir as likely witness Ad hoc judges won’t be filling up regular HC vacancies: SC Top startup founders share their stories of struggles and failures and what they ...,,,,,,,CBI questions ACP cited by Param Bir as likely witness,"[{'_type': 'Organization', 'name': 'Indiatimes'}]",https://timesofindia.indiatimes.com/india/cbi-questions-acp-cited-by-param-bir-as-likely-witness/articleshow/81979643.cms
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/d2fa828f-46fb-ee4e-f516-dc22a4245ecc', 'name': 'Floyd'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/a94ea592-d4ba-e2c9-c5a1-a4c5d8342d0e', 'name': 'Crime'}]",US,2021-04-10T04:10:00.0000000Z,"A headline in the Washington Post put it this way: “Policing is not really on trial in Minnesota. That’s too bad.” Too bad? To the contrary, the trial of ex-cop Derek Chauvin has so far ...",,,,,,,One cop’s crime: What we’re learning from Derek Chauvin’s trial for killing George Floyd,"[{'_type': 'Organization', 'name': 'New York Daily News'}]",https://www.nydailynews.com/opinion/ny-edit-one-cops-crime-20210410-sszx7am4g5e3jfl4pykcg7cv44-story.html
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/79464325-4ebf-5477-3c6f-975a3cb4d4a4', 'name': 'Michael Bloomberg'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/85fa63d3-9596-adb9-b4eb-502273d84f56', 'name': 'India'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/16ac988d-d5ce-8303-a53d-14d02004ce3c', 'name': 'Capital'}]",ScienceAndTechnology,2021-04-10T15:51:00.0000000Z,"India’s online-education startup Byju’s is raising about $1 billion from new investors including B Capital Group, founded by former Facebook cofounder Eduardo Saverin, Baron Funds and XN, a ...",,,,,,,"Saverin’s B Capital, Others Invest $1 Billion in India’s Byju’s","[{'_type': 'Organization', 'name': 'Bloomberg'}]",https://www.bloomberg.com/news/articles/2021-04-10/saverin-s-b-capital-others-invest-1-billion-in-india-s-byju-s
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/2d04584a-6251-c5b6-217e-59fc380a1aff', 'name': 'Lincoln Aviator'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/3df07628-b8da-2cb7-7d61-95c268a5d178', 'name': 'Camera'}]",,2021-04-06T01:44:00.0000000Z,"Reverse cameras are an extremely useful safety feature, which is why they're mandated on all new vehicles. Unfortunately, if you drive a 2020 or 2021 Lincoln Aviator, yours may not be working ...",,,,,,,2020-21 Lincoln Aviator being recalled for faulty rearview camera,"[{'_type': 'Organization', 'name': 'CNET'}]",https://www.cnet.com/roadshow/news/2020-21-lincoln-aviator-rearview-camera-recall/
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/424dcc23-810f-1f93-5c6c-084ec2611bd5', 'name': 'Brooklyn'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/de9fc4e6-e10c-92b2-41d3-216a6c521f08', 'name': 'Hatzalah'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/5452cee2-12a5-11b9-40a4-4a08900c0b19', 'name': 'Tap and die'}]",,2021-04-04T07:42:00.0000000Z,An elderly Hatzolah ambulance patient died and eight other people suffered injuries after the emergency vehicle crashed and rolled in a Brooklyn collision Sunday. The ambulance was struck by a ...,,,,,,,"‘When the car hit it, the ambulance just flipped’: Elderly Hatzolah ambulance patient dies after Brooklyn crash","[{'_type': 'Organization', 'name': 'New York Daily News'}]",https://www.nydailynews.com/new-york/nyc-crime/ny-ambulance-crash-brooklyn-20210404-wkypm3w7pjcnhg5juynlcp5oou-story.html
NewsArticle,,ScienceAndTechnology,2021-04-24T20:00:00.0000000Z,The state has unveiled a new web-based platform that will help businesses locate reclaimed mine lands for large scale solar projects.,ImageObject,ImageObject,https://www.bing.com/th?id=OVFT.k9ks_AtNV2UAa9Sp8Sry-C&pid=News,393,700,,Solar project will help locate reclaimed mine lands,"[{'_type': 'Organization', 'name': 'Times Tribune', 'image': {'_type': 'ImageObject', 'thumbnail': {'_type': 'ImageObject', 'contentUrl': 'https://www.bing.com/th?id=AR_a88e5586899f93868dd89bf16c2d0e62&pid=news'}}}]",https://www.thetimestribune.com/news/solar-project-will-help-locate-reclaimed-mine-lands/article_92745964-a48b-11eb-b5fa-6f340d255ff6.html
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/732e1de9-8d5c-15ed-7f0d-7e2169dc9859', 'name': 'Tesla Motors'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/331810aa-51bb-3020-bbe5-fd84c9e0ef1a', 'name': 'American Home'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/6c585d63-8efc-de8c-6f52-b873b64f942f', 'name': 'Invoice'}]",,2021-04-24T20:07:00.0000000Z,"Senate Bill 127 – once again is being debated at the state Capitol. This bill is about the environment, but also about exempting Tesla from having to follow any of",,,,,,,Tesla bill not key to green future,"[{'_type': 'Organization', 'name': 'Republican-American'}]",https://www.rep-am.com/opinion/commentary/2021/04/24/tesla-bill-not-key-to-green-future/
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/5452cee2-12a5-11b9-40a4-4a08900c0b19', 'name': 'Tap and die'}]",,2021-04-04T13:11:00.0000000Z,"HOUSTON – One person died in a fiery crash early Sunday, according to the Houston Police Department. At approximately 3:50 a.m., the individual was driving a red pickup truck westbound in the ...",,,,,,,HPD: Driver dies in fiery crash after slamming into several trees,"[{'_type': 'Organization', 'name': 'Click2Houston'}]",https://www.click2houston.com/news/local/2021/04/04/hpd-driver-dies-in-fiery-crash-after-slamming-into-several-trees/
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/9e96aac3-fa49-d8b9-9310-7bfeff2cce02', 'name': 'Police'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/7ed022e9-ad87-5fd2-d377-3d65277ee953', 'name': 'Early Morning'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/29e75f7c-1b0d-4bc1-aa22-bd8479b5de09', 'name': 'Miramar'}]",US,2021-04-10T22:34:00.0000000Z,"Police in Miramar are investigating an early morning crash Saturday, where the driver of a Tesla slammed into multiple parked cars and a house. Officers say a call came in around 4 a.m. of a ...",,,,,,,"Tesla Slams Into Parked Cars, Miramar Home in Early Morning Accident: Police","[{'_type': 'Organization', 'name': 'NBC 6 South Florida'}]",https://www.nbcmiami.com/news/local/tesla-slams-into-parked-cars-miramar-home-in-early-morning-accident-police/2425553/
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/9f417f89-9a37-e0d0-912e-99dccfb8982d', 'name': 'Reuters'}]",,2021-04-02T18:08:00.0000000Z,"But Waymo is still years away from building large-scale businesses, while their rival Tesla Inc has been selling its semi-automated driving system.",,,,,,,Alphabet Waymo self-driving unit CEO stepping down,"[{'_type': 'Organization', 'name': 'Reuters'}]",https://www.reuters.com/article/us-waymo-ceo-idUSKBN2BP1B5
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/2632c6a1-a946-4b3c-bd78-3c9d11661c79', 'name': 'Coinbase'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/68d0f5c7-3547-28fb-9050-6ad9c5b07476', 'name': 'TheStreet.com'}]",ScienceAndTechnology,2021-04-07T13:51:00.0000000Z,"Here are some of the stories we're watching on TheStreet, Wednesday, April 7: Grab is looking to become the biggest SPAC to date, Apple (AAPL) - Get Report, Microsoft (MSFT) - Get Report and ...",,,,,,,"Grab SPAC, Hot Tech, Carnival, Coinbase – On TheStreet Wednesday","[{'_type': 'Organization', 'name': 'TheStreet.com'}]",https://www.thestreet.com/video/grab-spac-apple-microsoft-nuance-tech-stocks-earnings-carnival-coinbase-on-thestreet-wednesday
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/ce6414c0-f9f0-b48b-31f9-42a7dab4db59', 'name': 'Elon Musk'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/fc87c5d0-0ce7-9503-a3b8-62dac72874a4', 'name': 'Pong'}]",ScienceAndTechnology,2021-04-09T19:33:00.0000000Z,"Neuralink, the neurotechnology startup created by Tesla and SpaceX CEO Elon Musk, released a video that appears to show a monkey playing the video game Pong with only its brain. A video posted to ...",,,,,,,New video from Elon Musk's Neuralink claims monkey is playing Pong with his mind,"[{'_type': 'Organization', 'name': 'USA Today'}]",https://www.usatoday.com/story/tech/2021/04/09/elon-musk-neuralink-monkey-video-claims-primate-playing-pong-mind/7154926002/
